name_a,name_b,severity,mechanism,source,url
escitalopram,phenelzine,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=phenelzine
escitalopram,tranylcypromine,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=tranylcypromine
escitalopram,isocarboxazid,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=isocarboxazid
escitalopram,selegiline,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=selegiline
paroxetine,phenelzine,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=phenelzine
paroxetine,tranylcypromine,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=tranylcypromine
paroxetine,isocarboxazid,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=isocarboxazid
paroxetine,selegiline,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=selegiline
citalopram,phenelzine,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=phenelzine
citalopram,tranylcypromine,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=tranylcypromine
citalopram,isocarboxazid,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=isocarboxazid
citalopram,selegiline,major,Concurrent serotonergic and monoamine-oxidase-inhibiting agents can precipitate serotonin syndrome; a washout period is required when switching between the two classes.,"pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=selegiline
fluoxetine,ibuprofen,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
fluoxetine,diclofenac,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
fluoxetine,naproxen,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
fluoxetine,aceclofenac,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
fluoxetine,mefenamic acid,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
fluoxetine,nimesulide,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
fluoxetine,indomethacin,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
fluoxetine,piroxicam,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
sertraline,ibuprofen,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
sertraline,diclofenac,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
sertraline,naproxen,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
sertraline,aceclofenac,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
sertraline,mefenamic acid,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
sertraline,nimesulide,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
sertraline,indomethacin,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
sertraline,piroxicam,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
escitalopram,ibuprofen,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
escitalopram,diclofenac,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
escitalopram,naproxen,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
escitalopram,aceclofenac,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
escitalopram,mefenamic acid,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
escitalopram,nimesulide,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
escitalopram,indomethacin,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
escitalopram,piroxicam,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
paroxetine,ibuprofen,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=ibuprofen
paroxetine,diclofenac,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=diclofenac
paroxetine,naproxen,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=naproxen
paroxetine,aceclofenac,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=aceclofenac
paroxetine,mefenamic acid,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=mefenamic+acid
paroxetine,nimesulide,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=nimesulide
paroxetine,indomethacin,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=indomethacin
paroxetine,piroxicam,moderate,"SSRIs impair platelet serotonin uptake while NSAIDs irritate the gastric mucosa, increasing upper GI bleeding risk.","pharmacology reference (class-effect, curated)",https://dailymed.nlm.nih.gov/dailymed/search.cfm?query=piroxicam
